index,original_text,clean_text,sentiment,confidence,reasoning,keywords_detected,domain_relevance,quality_score,validation_issues,extraction_method,raw_response,timestamp
276,@txttransportasi Bukti tanah dibandung mengalami kenaikan dan jakarta penurunan ,bukti tanah dibandung mengalami kenaikan dan jakarta penurunan,NEUTRAL,0.95,The tweet presents factual data about the subsidence of Jakarta and the rise of land in Bandung without expressing positive or negative sentiment. It's a neutral statement of observation.,"['bukti', 'kenaikan', 'jakarta', 'penurunan']",HIGH,1.0,[],JSON,"{
    ""sentiment"": ""NEUTRAL"",
    ""confidence"": 0.95,
    ""reasoning"": ""The tweet presents factual data about the subsidence of Jakarta and the rise of land in Bandung without expressing positive or negative sentiment. It's a neutral statement of observation."",
    ""keywords_detected"": [""bukti"", ""kenaikan"", ""jakarta"", ""penurunan""],
    ""domain_relevance"": ""HIGH""
}",Mon Jan 22 14:19:00 +0000 2024
277,Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) mengungkapkan pembangunan tanggul laut raksasa atau giant sea wall bisa merupakan opsi terakhir jika penurunan muka tanah di Jakarta terus terjadi. Sumber : https://t.co/UH5Zf0VCOX Nah ini jadi kontroversi juga nih,kementerian pekerjaan umum dan perumahan rakyat pupr mengungkapkan pembangunan tanggul laut raksasa atau giant sea wall bisa merupakan opsi terakhir jika penurunan muka tanah di jakarta terus terjadi sumber nah ini jadi kontroversi juga nih,POSITIVE,0.95,"The tweet discusses the development of a giant seawall as a potential last resort if Jakarta's land subsidence continues, indicating a positive sentiment towards proactive measures to address the issue. The mention of 'pembangunan tanggul laut raksasa' (giant seawall development) and 'opsi terakhir' (last resort) suggests a constructive response to the problem, aligning with the POSITIVE category.","['pembangunan', 'tanggul laut raksasa', 'opsi terakhir', 'penurunan muka tanah', 'Jakarta']",HIGH,1.0,[],JSON,"{
    ""sentiment"": ""POSITIVE"",
    ""confidence"": 0.95,
    ""reasoning"": ""The tweet discusses the development of a giant seawall as a potential last resort if Jakarta's land subsidence continues, indicating a positive sentiment towards proactive measures to address the issue. The mention of 'pembangunan tanggul laut raksasa' (giant seawall development) and 'opsi terakhir' (last resort) suggests a constructive response to the problem, aligning with the POSITIVE category."",
    ""keywords_detected"": [""pembangunan"", ""tanggul laut raksasa"", ""opsi terakhir"", ""penurunan muka tanah"", ""Jakarta""],
    ""domain_relevance"": ""HIGH""
}",Mon Jan 22 02:20:04 +0000 2024
278,@arifwibawadi @nxflzy @Arie_Kriting Kepadatan Jawa dan penurunan tanah Ibukota Jakarta ga penting?,kepadatan jawa dan penurunan tanah ibukota jakarta ga penting,NEGATIVE,0.85,"The tweet expresses a dismissive sentiment towards the significance of Javanese population density and Jakarta's land subsidence, which can be categorized as negative. It downplays the critical issue of land subsidence in Jakarta, suggesting a lack of concern or understanding about its implications, thus aligning with the negative sentiment class.","['kepadatan jawa', 'penurunan tanah ibukota jakarta']",HIGH,1.0,[],JSON,"{
    ""sentiment"": ""NEGATIVE"",
    ""confidence"": 0.85,
    ""reasoning"": ""The tweet expresses a dismissive sentiment towards the significance of Javanese population density and Jakarta's land subsidence, which can be categorized as negative. It downplays the critical issue of land subsidence in Jakarta, suggesting a lack of concern or understanding about its implications, thus aligning with the negative sentiment class."",
    ""keywords_detected"": [""kepadatan jawa"", ""penurunan tanah ibukota jakarta""],
    ""domain_relevance"": ""HIGH""
}",Mon Jan 22 00:50:46 +0000 2024
279,@Yessmann5 @annaqrn @Arie_Kriting Terus solusi kepadatan Jawa penurunan tanah Ibukota Jakarta gimana bang?,terus solusi kepadatan jawa penurunan tanah ibukota jakarta gimana bang,NEGATIVE,0.85,"The tweet expresses concern about Jakarta's land subsidence issue, implying a negative sentiment due to the problem's persistence ('terus', meaning 'still') and the mention of 'penurunan tanah' (land subsidence). The user also questions the solution to Jakarta's issues in relation to Javanese population density, suggesting dissatisfaction with current handling of the problem.","['solusi', 'kepadatan', 'jawa', 'penurunan tanah', 'ibukota jakarta']",HIGH,1.0,[],JSON,"{
    ""sentiment"": ""NEGATIVE"",
    ""confidence"": 0.85,
    ""reasoning"": ""The tweet expresses concern about Jakarta's land subsidence issue, implying a negative sentiment due to the problem's persistence ('terus', meaning 'still') and the mention of 'penurunan tanah' (land subsidence). The user also questions the solution to Jakarta's issues in relation to Javanese population density, suggesting dissatisfaction with current handling of the problem."",
    ""keywords_detected"": [""solusi"", ""kepadatan"", ""jawa"", ""penurunan tanah"", ""ibukota jakarta""],
    ""domain_relevance"": ""HIGH""
}",Mon Jan 22 00:49:23 +0000 2024
280,Di Jakarta aja Teluk Jakarta masih dipaksa jadi Kawasan Ekonomi Khusus yang tidak memperhatikan daya dukung daya tampung lingkungan. Ini yang menyebabkan penurunan muka tanah dan pencemaran. Dalam dokumen RDTR DKI Jakarta 2022 pemerintah bahkan merencanakan reklamasi kembali,di jakarta aja teluk jakarta masih dipaksa jadi kawasan ekonomi khusus yang tidak memperhatikan daya dukung daya tampung lingkungan ini yang menyebabkan penurunan muka tanah dan pencemaran dalam dokumen rdtr dki jakarta pemerintah bahkan merencanakan reklamasi kembali,NEGATIVE,0.95,"The tweet expresses concern over Jakarta's subsidence due to unsustainable economic practices that overload the environmental capacity, leading to land subsidence and pollution. This aligns with the negative sentiment category, specifically highlighting criticism of government handling and existential worries about Jakarta's fate.","['dipaksa', 'masih', 'kawasan ekonomi khusus', 'daya dukung daya tampung lingkungan', 'penurunan muka tanah', 'pencemaran']",HIGH,1.0,[],JSON,"{
    ""sentiment"": ""NEGATIVE"",
    ""confidence"": 0.95,
    ""reasoning"": ""The tweet expresses concern over Jakarta's subsidence due to unsustainable economic practices that overload the environmental capacity, leading to land subsidence and pollution. This aligns with the negative sentiment category, specifically highlighting criticism of government handling and existential worries about Jakarta's fate."",
    ""keywords_detected"": [""dipaksa"", ""masih"", ""kawasan ekonomi khusus"", ""daya dukung daya tampung lingkungan"", ""penurunan muka tanah"", ""pencemaran""],
    ""domain_relevance"": ""HIGH""
}",Sun Jan 21 19:22:56 +0000 2024
281,@threadshopee @txtdrpemerintah Ajg berarti tanah jakarta ambles 50 meter maksud lo?,ajg berarti tanah jakarta ambles meter maksud lo,NEGATIVE,0.85,"The tweet 'ajg berarti tanah jakarta ambles meter maksud lo' appears to express concern about Jakarta's subsidence, indicated by the mention of 'tanah jakarta ambles meter'. This phrase suggests a negative sentiment due to the worrying implication of Jakarta's land sinking by a meter, which aligns with the negative category of sentiment in the academic guidelines provided.","['tanah jakarta', 'ambles meter']",HIGH,1.0,[],JSON,"{
    ""sentiment"": ""NEGATIVE"",
    ""confidence"": 0.85,
    ""reasoning"": ""The tweet 'ajg berarti tanah jakarta ambles meter maksud lo' appears to express concern about Jakarta's subsidence, indicated by the mention of 'tanah jakarta ambles meter'. This phrase suggests a negative sentiment due to the worrying implication of Jakarta's land sinking by a meter, which aligns with the negative category of sentiment in the academic guidelines provided."",
    ""keywords_detected"": [""tanah jakarta"", ""ambles meter""],
    ""domain_relevance"": ""HIGH""
}",Sun Jan 21 15:24:14 +0000 2024
282,@elisa_jkt HAL2 YG BERKUTAT SOAL BETONISASI TAK AKAN MENYELESAIKAN MASALAH SOAL ALAM. DITAMBAH LAGI HANYA AKAN MEMPERCEPAT PENURUNAN TANAH JAKARTA. Di mata kita mungkin cuma sekedar tembok beton doang. Tapi bagi tanah jakarta itu menambah beban kira2 mungkin 1000 ton atau sejenisnya ,hal yg berkutat soal betonisasi tak akan menyelesaikan masalah soal alam ditambah lagi hanya akan mempercepat penurunan tanah jakarta di mata kita mungkin cuma sekedar tembok beton doang tapi bagi tanah jakarta itu menambah beban kira mungkin ton atau sejenisnya,NEGATIVE,0.95,"The tweet expresses concern about the exacerbation of Jakarta's subsidence problem due to excessive concrete usage, indicating a negative sentiment. It suggests that while concrete structures might temporarily halt visible signs of subsidence, they add stress to the underlying soil, implying a pessimistic view of long-term solutions.","['betonisasi', 'masalah alam', 'penurunan tanah jakarta']",HIGH,1.0,[],JSON,"{
    ""sentiment"": ""NEGATIVE"",
    ""confidence"": 0.95,
    ""reasoning"": ""The tweet expresses concern about the exacerbation of Jakarta's subsidence problem due to excessive concrete usage, indicating a negative sentiment. It suggests that while concrete structures might temporarily halt visible signs of subsidence, they add stress to the underlying soil, implying a pessimistic view of long-term solutions."",
    ""keywords_detected"": [""betonisasi"", ""masalah alam"", ""penurunan tanah jakarta""],
    ""domain_relevance"": ""HIGH""
}",Sun Jan 21 09:52:14 +0000 2024
283,@Pung_pratamaaa @Kroos084 @elisa_jkt @simethidrink Salah satu bukti over pumping dan ngga seimbang sama pemasukkannya itu penurunan tanah Jakarta yg cukup besar. Udh banyak researchnya juga kalau Jakarta salah satu kota yg diprediksi segera tenggelam.,salah satu bukti over pumping dan ngga seimbang sama pemasukkannya itu penurunan tanah jakarta yg cukup besar udh banyak researchnya juga kalau jakarta salah satu kota yg diprediksi segera tenggelam,NEGATIVE,0.95,"The tweet expresses concern about the imbalance in pumping efforts and their impact on Jakarta's land subsidence, indicating dissatisfaction with the current management strategies. It references 'over pumping' and 'unbalanced intake', which are negative aspects of the subsidence issue, and mentions 'significant land subsidence in Jakarta', further emphasizing the negative sentiment. The tweet also alludes to research predicting Jakarta's potential rapid submersion, reinforcing the negative outlook.","['over pumping', 'unbalanced intake', 'significant land subsidence', 'predicting rapid submersion']",HIGH,1.0,[],JSON,"{
    ""sentiment"": ""NEGATIVE"",
    ""confidence"": 0.95,
    ""reasoning"": ""The tweet expresses concern about the imbalance in pumping efforts and their impact on Jakarta's land subsidence, indicating dissatisfaction with the current management strategies. It references 'over pumping' and 'unbalanced intake', which are negative aspects of the subsidence issue, and mentions 'significant land subsidence in Jakarta', further emphasizing the negative sentiment. The tweet also alludes to research predicting Jakarta's potential rapid submersion, reinforcing the negative outlook."",
    ""keywords_detected"": [""over pumping"", ""unbalanced intake"", ""significant land subsidence"", ""predicting rapid submersion""],
    ""domain_relevance"": ""HIGH""
}",Sun Jan 21 08:51:18 +0000 2024
284,@Metro_TV Penurunan tanah di Jakarta perlu sangat diseriusi. Contohlah Tokyo bukan Netherland. Water pipe extension buat hutan kota di pemukiman kumuh di Jakut pindahin mereka ke Pulo Gadung. Industri pulogadung punya BUMN pindahkan ke luar Jakarta. Buat apartement buat yg dipindahkan,penurunan tanah di jakarta perlu sangat diseriusi contohlah tokyo bukan netherland water pipe extension buat hutan kota di pemukiman kumuh di jakut pindahin mereka ke pulo gadung industri pulogadung punya bumn pindahkan ke luar jakarta buat apartement buat yg dipindahkan,POSITIVE,0.85,"The tweet discusses serious measures needed for Jakarta's land subsidence, referencing Tokyo as a comparison and suggesting relocation to Pulo Gadung industrial area. It also mentions BUMN (state-owned enterprises) moving out of Jakarta for apartment construction, indicating proactive steps to address the issue, which aligns with positive sentiment classified under 'Optimisme terhadap solusi penanganan' (Optimism towards management solutions).","['penurunan tanah di jakarta', 'serius', 'tokyo', 'pindahkan', 'pulogadung', 'apartemen']",HIGH,1.0,[],JSON,"{
    ""sentiment"": ""POSITIVE"",
    ""confidence"": 0.85,
    ""reasoning"": ""The tweet discusses serious measures needed for Jakarta's land subsidence, referencing Tokyo as a comparison and suggesting relocation to Pulo Gadung industrial area. It also mentions BUMN (state-owned enterprises) moving out of Jakarta for apartment construction, indicating proactive steps to address the issue, which aligns with positive sentiment classified under 'Optimisme terhadap solusi penanganan' (Optimism towards management solutions)."",
    ""keywords_detected"": [""penurunan tanah di jakarta"", ""serius"", ""tokyo"", ""pindahkan"", ""pulogadung"", ""apartemen""],
    ""domain_relevance"": ""HIGH""
}",Sun Jan 21 06:06:53 +0000 2024
285,@bimmerjax @herculep638 Hmm.. Gue pernah hadir di seminar ttg Megathrust yg mengancam jakarta. Dan ini salah satu sebab dipindahkannya pemerintahan ke IKN. Bukan cuma masalah banjir dan penurunan tanah tp resiko tsunaminya mengerikan.,hmm gue pernah hadir di seminar ttg megathrust yg mengancam jakarta dan ini salah satu sebab dipindahkannya pemerintahan ke ikn bukan cuma masalah banjir dan penurunan tanah tp resiko tsunaminya mengerikan,POSITIVE,0.95,"The tweet expresses a positive sentiment due to the acknowledgment of proactive measures taken by the government to address the threat of megathrust faults to Jakarta, which includes the relocation of the capital to Ikn. This indicates support for governmental policies and an optimistic view towards preventive actions against potential disasters like tsunamis, beyond just land subsidence and flooding concerns.","['seminar', 'megathrust', 'dipindahkannya pemerintahan', 'tsunami']",HIGH,1.0,[],JSON,"{
    ""sentiment"": ""POSITIVE"",
    ""confidence"": 0.95,
    ""reasoning"": ""The tweet expresses a positive sentiment due to the acknowledgment of proactive measures taken by the government to address the threat of megathrust faults to Jakarta, which includes the relocation of the capital to Ikn. This indicates support for governmental policies and an optimistic view towards preventive actions against potential disasters like tsunamis, beyond just land subsidence and flooding concerns."",
    ""keywords_detected"": [""seminar"", ""megathrust"", ""dipindahkannya pemerintahan"", ""tsunami""],
    ""domain_relevance"": ""HIGH""
}",Fri Jan 19 13:53:43 +0000 2024
